Y;M;Vanguard500;US_Stocks;US_Mid_Cap;US_M_VALUE;US_M_GROWTH;US_Small_Cap;US_Small_V;US_Small_G;US_Large_Cap;US_Large_V;US_Large_G;US_Micro_Cap;Global_exUS_Stocks;Global_Bonds;LT_Treasury;ST_Treasury;LT_Corp_Bonds;TOT_US_Bonds;HY_Corp_Bonds;REIT;REIT2;MSCI_EUR;MSCI_WORLD;SP_EUROPE_REIT;SP_MSCI_Comm_TR
2000;11;-0,0789;-0,099;-0,0748;-0,0001;-0,1664;-0,1027;-0,0652;-0,1486;-0,0788;-0,0508;-0,1066;-0,0501;-0,0444;0,0157;0,0299;0,0118;0,0155;0,0158;-0,0346;0,0174;0,0119;-0,039900589;-0,061681348;0,006079027;0,092153662
2000;12;0,0051;0,0178;0,0774;0,091;0,0434;0,0861;0,1434;0,0906;0,005;0,0519;-0,0445;0,0051;0,0372;0,0254;0,0245;0,0138;0,0264;0,0179;0,0266;0,0688;0,0692;0,067645086;0,015127334;-0,014916918;-0,020617824
2001;1;0,0355;0,0383;0,0221;-0,0189;0,0621;0,0525;0,0798;0,0009;0,0355;0,0424;0,0285;0,1369;0,011;0,0081;0,0028;0,0126;0,027;0,0176;0,0482;0,0043;0,0146;0,0001879;0,018807733;0,070538624;-0,053074593
2001;2;-0,0914;-0,0941;-0,0569;0,0155;-0,1045;-0,066;-0,0413;-0,0838;-0,0914;-0,0667;-0,118;-0,0588;-0,0761;0,0005;0,018;0,008;0,012;0,0091;0,0067;-0,0172;-0,013;-0,088887358;-0,085469474;0,012444047;-0,0139571
2001;3;-0,0636;-0,0672;-0,0747;-0,023;-0,0843;-0,0487;-0,0416;-0,0517;-0,0636;-0,0397;-0,0905;-0,0451;-0,0715;-0,0254;-0,006;0,0077;-0,0013;0,0054;-0,0125;0,0081;0,0091;-0,076686755;-0,06733317;-0,040587143;-0,039195131
2001;4;0,0777;0,0816;0,1105;0,0568;0,1263;0,0776;0,0602;0,0985;0,0777;0,0681;0,0894;0,0396;0,0789;-0,0043;-0,0256;0,0006;-0,0143;-0,0046;-0,0013;0,0228;0,0263;0,068371411;0,07239023;-0,017603687;0,053704117
2001;5;0,0065;0,0101;0,0236;0,041;0,0232;0,0245;0,0258;0,0115;0,0065;0,0101;0,0022;0,0586;-0,0352;-0,0035;0,0021;0,0044;0,008;0,0073;0,0077;0,0215;0,0253;-0,052496249;-0,014936468;0,028989586;-0,028485298
2001;6;-0,0245;-0,0164;-0,0041;-0,0209;0,0055;0,0419;0,0413;0,0349;-0,0245;-0,0322;-0,0135;-0,0014;-0,0384;-0,0123;0,0076;0,0033;0,0055;0,0052;-0,028;0,0592;0,0585;-0,039584952;-0,03237926;0,000911743;-0,072341755
2001;7;-0,01;-0,0171;-0,0141;-0,024;-0,0445;-0,0531;-0,0116;-0,0255;-0,01;-0,0174;-0,003;0,018;-0,0243;0,0405;0,0361;0,014;0,0386;0,0223;0,0123;-0,021;-0,0173;0,001903228;-0,013937285;-0,02577883;0,002394084
2001;8;-0,0627;-0,06;-0,0327;-0,0363;-0,0623;-0,0323;-0,0157;-0,0299;-0,0627;-0,058;-0,0674;-0,0299;-0,023;0,0395;0,0202;0,0079;0,0179;0,0111;0,009;0,0354;0,0339;-0,0281888;-0,049489141;-0,008134642;0,009559112
2001;9;-0,0809;-0,09;-0,124;-0,0998;-0,1478;-0,1347;-0,1431;-0,1273;-0,0809;-0,0953;-0,0671;-0,0519;-0,1073;0,0045;0,0088;0,0168;-0,0095;0,0089;-0,0476;-0,0387;-0,0401;-0,100450969;-0,089216234;-0,050339367;-0,109560043
2001;10;0,019;0,0252;0,0446;0,0069;0,0738;0,0579;0,0464;0,0619;0,019;0;0,0362;0,0666;0,0297;0,0232;0,0512;0,0113;0,0454;0,0186;0,0159;-0,0337;-0,0269;0,031531687;0,018549215;0,019853087;-0,050426475
2001;11;0,0765;0,0763;0,0739;0,068;0,1085;0,0775;0,0809;0,0656;0,0765;0,0633;0,0885;0,0402;0,0356;-0,0196;-0,0507;-0,0083;-0,0225;-0,0134;0,0282;0,0576;0,0535;0,039381851;0,058023749;0,014599961;-0,053706258
2001;12;0,0087;0,0178;0,0515;0,0387;0,0247;0,0605;0,073;0,063;0,0087;0,0147;0,0015;0,0629;0,0135;-0,0239;-0,0182;-0,0027;-0,0126;-0,0058;-0,0066;0,0247;0,0264;0,02542601;0,005599602;0,031178051;-0,013256305
2002;1;-0,0147;-0,0124;-0,0051;-0,0012;-0,0148;-0,0106;0,0185;-0,0018;-0,0147;-0,0275;-0,0019;0,044;-0,0463;-0,0104;0,012;0,0044;0,0148;0,0069;0,0075;-0,0025;0,0038;-0,052782431;-0,030989043;0,045213508;-0,031200524
2002;2;-0,0194;-0,0205;0,0017;0,0046;-0,0378;-0,027;-0,0029;-0,0304;-0,0194;-0,0087;-0,0296;-0,0445;0,009;0,0072;0,0124;0,0067;0,0118;0,0085;-0,0079;0,0198;0,0181;-0,00171423;-0,009960737;0,019848687;0,043681405
2002;3;0,0374;0,0438;0,0707;0,055;0,0699;0,0802;0,0872;0,0703;0,0374;0,0511;0,0234;0,1121;0,0571;-0,0039;-0,0386;-0,0082;-0,0319;-0,0146;0,0135;0,0624;0,0599;0,051560992;0,042446911;0,028975388;0,134817882
2002;4;-0,0607;-0,049;-0,0048;-0,0048;-0,0313;0,0092;0,0406;0,0142;-0,0607;-0,0503;-0,0715;0,0181;0,0042;0,0391;0,0373;0,0154;0,0268;0,0169;0,0148;0,0062;0,0131;-0,010415663;-0,035220313;-0,016030534;0,011069234
2002;5;-0,0075;-0,0122;-0,0169;-0,0064;-0,015;-0,0433;-0,0382;-0,0455;-0,0075;0,0039;-0,0198;0,0033;0,0116;0,026;0,0039;0,0059;0,0114;0,008;-0,0041;0,013;0,0145;-0,007374724;-0,000416215;0,03715197;-0,043511313
2002;6;-0,0713;-0,0706;-0,0735;-0,0608;-0,0845;-0,0452;-0,0424;-0,0596;-0,0713;-0,0632;-0,0803;-0,0355;-0,0428;0,0461;0,0176;0,0093;0,0042;0,0029;-0,0287;0,0281;0,0274;-0,036677039;-0,062031499;-0,056349734;0,034172266
2002;7;-0,0772;-0,0802;-0,0969;-0,1004;-0,0987;-0,1505;-0,162;-0,119;-0,0772;-0,1078;-0,0472;-0,1011;-0,098;0,0099;0,0293;0,0154;0,0043;0,0048;-0,0378;-0,0528;-0,0505;-0,112247994;-0,085107016;-0,012506606;0,005783933
2002;8;0,0065;0,0053;0,0059;0,0165;-0,008;-0,0025;-0,0011;0,0199;0,0065;0,0073;0,0063;0,0064;-0,0012;0,0108;0,0428;0,0086;0,0479;0,0166;0,0197;0,0016;-0,0002;-0,003331014;3,97328E-05;-0,000802711;0,060480245
2002;9;-0,1087;-0,1007;-0,0815;-0,1198;-0,0802;-0,0721;-0,0742;-0,0499;-0,1087;-0,1148;-0,1037;-0,0534;-0,1088;0,0146;0,0402;0,0121;0,0259;0,0153;-0,0136;-0,0353;-0,0395;-0,132268699;-0,111250906;-0,058734268;0,04566473
2002;10;0,0878;0,0765;0,0433;0,0532;0,0698;0,0321;0,0207;0,0434;0,0878;0,0835;0,092;0,0416;0,057;-0,0029;-0,0284;0,0002;-0,0383;-0,0061;0,002;-0,0495;-0,0457;0,095829546;0,072752002;0,073399716;-0,047184979
2002;11;0,0588;0,0606;0,0577;0,0765;0,0695;0,0888;0,0536;0,0493;0,0588;0,0702;0,0485;0,0786;0,0475;0,0077;-0,0098;-0,0066;0,0128;0,0002;0,0441;0,0443;0,0453;0,048007306;0,052517859;0,015902465;-0,002172436
2002;12;-0,0589;-0,0557;-0,0413;-0,0296;-0,0551;-0,0559;-0,0271;-0,0402;-0,0589;-0,0523;-0,0651;-0,0024;-0,0343;0,0529;0,0405;0,0146;0,0386;0,0207;0,0105;0,0085;0,0114;-0,037002458;-0,049499023;-0,02704583;0,085311119
2003;1;-0,0262;-0,0254;-0,0294;-0,02;-0,0206;-0,0275;-0,0411;-0,0273;-0,0262;-0,028;-0,0256;0,012;-0,0376;0,0182;-0,0045;-0,0013;0,0016;0,0005;0,0155;-0,027;-0,0279;-0,048016766;-0,031225109;0,007508044;0,089911928
2003;2;-0,0152;-0,0169;-0,024;-0,0243;-0,0116;-0,0302;-0,0367;-0,028;-0,0152;-0,0274;-0,0031;-0,0249;-0,0242;0,0196;0,0303;0,0068;0,0284;0,0138;0,013;0,0174;0,0162;-0,034875484;-0,019041588;0,025106458;0,121224797
2003;3;0,0096;0,0109;0,0085;-0,0039;0,0155;0,0122;-0,0038;0,0196;0,0096;-0,0015;0,0201;0,0182;-0,0193;0,0002;-0,0113;0,0023;-0,0101;-0,0013;0,0136;0,0204;0,0207;-0,019072893;-0,005626514;-0,027347469;-0,144111502
2003;4;0,0825;0,0821;0,072;0,0712;0,073;0,0936;0,0906;0,0701;0,0825;0,0996;0,0675;0,0977;0,097;0,0145;0,0091;0,0011;0,024;0,0087;0,0364;0,0405;0,0477;0,12917981;0,086390036;0,016727467;-0,061371638
2003;5;0,0526;0,0611;0,0781;0,098;0,0878;0,0954;0,076;0,0867;0,0526;0,0793;0,0328;0,1368;0,0615;0,0418;0,0567;0,0105;0,0533;0,0182;0,0033;0,0552;0,0612;0,059972632;0,054527101;0,039992999;0,095878885
2003;6;0,0126;0,0143;0,0064;0,0059;0,0062;0,0201;0,0174;0,0214;0,0126;0,0134;0,0119;0,0487;0,0266;-0,0136;-0,0148;0,0001;-0,0128;-0,0013;0,0192;0,0225;0,026;0,006971035;0,015643929;0,007236621;0,002193617
2003;7;0,0174;0,0236;0,0301;0,0287;0,0308;0,0536;0,0449;0,0629;0,0174;0,0097;0,0264;0,0883;0,0318;-0,0322;-0,0857;-0,0091;-0,0857;-0,0334;-0,016;0,0518;0,0524;0,018844216;0,019187983;-0,002422723;0,007121111
2003;8;0,0193;0,0239;0,0477;0,0398;0,044;0,0483;0,0337;0,0618;0,0193;0,0168;0,0231;0,0551;0,0251;-0,0004;0,0143;0,0002;0,0186;0,0061;0,0083;0,0065;0,0043;-0,004999958;0,019761653;-0,003684784;0,040862964
2003;9;-0,0107;-0,0115;-0,0152;-0,0116;-0,0241;-0,0164;-0,0049;-0,0262;-0,0107;-0,0041;-0,0169;0,02;0,0278;0,058;0,0507;0,0115;0,0504;0,0271;0,0211;0,0341;0,0315;0,019533965;0,004768459;0,011767673;-0,040836611
2003;10;0,0564;0,0612;0,0754;0,0793;0,0749;0,0811;0,0706;0,091;0,0564;0,0519;0,0619;0,0918;0,0649;-0,0035;-0,0258;-0,0034;-0,0176;-0,0096;0,0145;0,0163;0,0215;0,066081919;0,0583373;0,007144637;0,021906927
2003;11;0,0086;0,0138;0,0287;0,0285;0,0186;0,0377;0,039;0,0365;0,0086;0,0131;0,0092;0,042;0,0213;0,0164;0,0031;-0,0007;0,0047;0,0027;0,011;0,0431;0,0452;0,040978712;0,013827676;0,048007919;0,02558983
2003;12;0,0522;0,0448;0,0266;0,043;0,0212;0,024;0,0446;0,004;0,0522;0,0691;0,0296;0,033;0,078;0,039;0,0123;0,0058;0,0136;0,0088;0,0207;0,0308;0,0343;0,081864084;0,06178056;0,004407713;0,062450197
2004;1;0,0182;0,0223;0,0259;0,0341;0,0154;0,0394;0,027;0,0512;0,0182;0,0158;0,0225;0,0644;0,016;0,0037;0,0174;0,0022;0,0189;0,0086;0,0093;0,0428;0,043;0,011090937;0,015411293;0,024371131;0,003918005
2004;2;0,0138;0,0143;0,0223;0,032;0,0174;0,0136;0,0254;0,0029;0,0138;0,0192;0,0086;0,0118;0,025;0,0032;0,0196;0,0058;0,0162;0,0103;0,0026;0,0164;0,0219;0,027845283;0,015546109;0,056380049;0,074204022
2004;3;-0,0151;-0,0107;-0,0022;-0,0015;-0,0023;0,0118;0,0174;0,0058;-0,0151;-0,0137;-0,0159;0,0117;0,0045;0,0158;0,0145;0,004;0,0131;0,008;0,0078;0,0543;0,056;-0,034954285;-0,008881315;0,035266855;0,020095888
2004;4;-0,0158;-0,0211;-0,0408;-0,0323;-0,0191;-0,0477;-0,0552;-0,0404;-0,0158;-0,0203;-0,015;-0,0457;-0,0314;-0,0386;-0,0552;-0,012;-0,0518;-0,0261;-0,0066;-0,1456;-0,1526;-0,012311368;-0,022187457;-0,054001119;0,0275802
2004;5;0,0136;0,0135;0,0266;0,0259;0,0146;0,0192;0,0172;0,0218;0,0136;0,0095;0,0193;0,0096;0,0046;0,0077;-0,0056;-0,0016;-0,0062;-0,0043;-0,016;0,0709;0,0706;0,011051451;0,006729062;0,001922508;0,046268258
2004;6;0,0193;0,0209;0,0266;0,0321;0,0177;0,0406;0,0499;0,0309;0,0193;0,0268;0,0111;0,0284;0,024;0,0048;0,0087;0,0002;0,0081;0,0056;0,0126;0,0279;0,0299;0,010889661;0,019074913;0,038523985;-0,04700009
2004;7;-0,0331;-0,038;-0,0461;-0,0341;-0,058;-0,0588;-0,0354;-0,0835;-0,0331;-0,0139;-0,0551;-0,0725;-0,0334;-0,0058;0,0152;0,0032;0,0171;0,0096;0,0111;0,0051;0,0004;-0,028403298;-0,033432971;0,015278567;0,077527235
2004;8;0,0038;0,0031;0,0008;0,0094;-0,0141;-0,0035;0,0142;-0,0226;0,0038;0,0151;-0,0066;-0,0225;0,0075;0,0231;0,0339;0,008;0,0367;0,0194;0,0191;0,0783;0,0788;-0,002570973;0,002570616;0,038216561;-0,038830247
2004;9;0,0107;0,0174;0,0377;0,0357;0,0315;0,0421;0,0337;0,0525;0,0107;0,0113;0,0133;0,0583;0,0296;0,0116;0,0094;0,0004;0,0098;0,0016;0,0122;-0,0023;0,0019;0,039393614;0,017705372;0,014831794;0,126139165
2004;10;0,0151;0,0168;0,0298;0,0219;0,0336;0,0223;0,0151;0,0287;0,0151;0,0143;0,0156;0,0211;0,0324;0,0327;0,0146;0,0033;0,0152;0,0085;0,0171;0,0539;0,0455;0,035610202;0,023702571;0,021058925;0,041483549
2004;11;0,0405;0,0468;0,0699;0,0757;0,0547;0,0757;0,0808;0,0699;0,0405;0,0463;0,0385;0,0797;0,0723;0,0355;-0,0225;-0,0063;-0,0155;-0,0081;0,0027;0,0415;0,0464;0,07109724;0,050937915;0,047364997;-0,048374744
2004;12;0,0339;0,0363;0,0424;0,04;0,0364;0,0362;0,0302;0,0433;0,0339;0,0346;0,0373;0,0428;0,0444;0,0185;0,0222;0,0033;0,0272;0,0092;0,0108;0,0483;0,0482;0,04181643;0,037257648;0,045347248;-0,099884446
2005;1;-0,0245;-0,0268;-0,0288;-0,0283;-0,0308;-0,0358;-0,0372;-0,0343;-0,0245;-0,0197;-0,0303;-0,0501;-0,0167;-0,0164;0,0259;0,0004;0,0266;0,0065;-0,0017;-0,0846;-0,0791;-0,01917782;-0,023082232;0,017352032;0,067615563
2005;2;0,0209;0,0207;0,0369;0,0289;0,0223;0,0209;0,023;0,0191;0,0209;0,0325;0,0113;0,0037;0,0468;0,0014;-0,0124;-0,0036;-0,0092;-0,0063;0,0116;0,0285;0,0225;0,048022227;0,03007222;0,013434579;0,062261019
2005;3;-0,0176;-0,0175;-0,0114;-0,0069;-0,014;-0,0226;-0,0188;-0,0268;-0,0176;-0,0161;-0,0166;-0,0438;-0,0293;-0,0108;-0,0076;-0,0005;-0,01;-0,0049;-0,0268;-0,0158;-0,0186;-0,028489371;-0,021686866;-0,005302594;0,07559327
2005;4;-0,0191;-0,0232;-0,0353;-0,0309;-0,0398;-0,0461;-0,0385;-0,0544;-0,0191;-0,0137;-0,024;-0,0574;-0,0207;0,016;0,0323;0,0072;0,0277;0,0135;-0,0055;0,0581;0,0468;-0,030430865;-0,023924933;0,012573879;-0,090508728
2005;5;0,0317;0,0377;0,0519;0,055;0,0569;0,0617;0,0539;0,0706;0,0317;0,0211;0,0484;0,0629;0,0008;-0,0228;0,0255;0,0044;0,0231;0,0105;0,019;0,0324;0,0358;-0,001912014;0,015160523;0,060028612;-0,007328877
2005;6;0,0013;0,0081;0,0291;0,0386;0,0089;0,0352;0,0387;0,0313;0,0013;0,0099;-0,0019;0,045;0,013;-0,0055;0,0164;0,0024;0,0174;0,0055;0,0122;0,0496;0,047;0,011329605;0,007132606;0,038490607;0,057953739
2005;7;0,0371;0,0411;0,0529;0,0552;0,0565;0,0625;0,057;0,0679;0,0371;0,0299;0,0463;0,0743;0,0368;-0,0095;-0,0258;-0,0041;-0,0246;-0,0099;0,0092;0,0697;0,0657;0,035719828;0,034254487;0,02271664;0,054952404
2005;8;-0,0091;-0,0094;-0,0035;-0,0024;-0,0143;-0,0167;-0,0213;-0,0124;-0,0091;-0,0036;-0,0129;-0,0214;0,0285;0,0228;0,0287;0,0075;0,0271;0,0136;0,0025;-0,0374;-0,0425;0,011870213;0,005590133;0,00986073;0,15143452
2005;9;0,0079;0,0086;0,0135;0,0223;0,0015;0,0071;0,0054;0,0088;0,0079;0,0142;0,003;0,0079;0,0473;-0,0234;-0,0278;-0,0031;-0,034;-0,011;-0,0056;0,0057;-0,001;0,023631264;0,024696039;0,031658949;0,000179357
2005;10;-0,0168;-0,0186;-0,0318;-0,0344;-0,0167;-0,0323;-0,0298;-0,0347;-0,0168;-0,0253;-0,0086;-0,0173;-0,0337;-0,0176;-0,0174;-0,0011;-0,0205;-0,0081;-0,0054;-0,0235;-0,0273;-0,032025699;-0,024858002;-0,058935454;-0,103250769
2005;11;0,0376;0,0397;0,0502;0,0409;0,0501;0,0461;0,0377;0,0546;0,0376;0,0348;0,0433;0,0436;0,0267;-0,0147;0,0057;0,0039;0,0077;0,0048;0,0091;0,0425;0,0434;0,014437134;0,031436995;-0,014101301;-0,038478195
2005;12;0,0002;0,0014;0,0136;0,0174;0,0038;-0,0006;-0,0043;0,003;0,0002;0,0073;-0,0042;0,0035;0,0514;0,0164;0,0233;0,0041;0,0218;0,0099;0,0093;-0,001;-0,0022;0,034838338;0,021408757;0,03134038;0,028684959
2006;1;0,0265;0,035;0,0556;0,045;0,0484;0,0785;0,0707;0,0858;0,0265;0,0323;0,0247;0,0864;0,0687;0,0118;-0,009;0,0014;-0,0112;-0,0011;0,0092;0,0753;0,07;0,064708523;0,044077041;0,038341916;0,043341212
2006;2;0,0026;0;-0,0107;0,0017;-0,0013;-0,0016;0,0013;-0,0039;0,0026;0,0065;-0,0064;-0,0051;-0,0072;-0,0021;0,0081;0,0001;0,0128;0,0037;0,007;0,0183;0,0144;-0,000484937;-0,002865489;0,100466487;-0,101043068
2006;3;0,0123;0,018;0,0299;0,0191;0,0315;0,042;0,0358;0,0475;0,0123;0,0133;0,0146;0,0444;0,0317;-0,0078;-0,034;0,0005;-0,0377;-0,01;-0,0004;0,0483;0,05;0,034932418;0,019563924;0,048235242;0,051304209
2006;4;0,0133;0,0111;0,01;0,0192;0,005;0,0003;0,0006;0;0,0133;0,0261;-0,0004;0,0044;0,0512;0,0265;-0,0196;0,0033;-0,0196;-0,0021;0,0026;-0,0363;-0,031;0,04742697;0,028698891;-0,045845394;0,063333741
2006;5;-0,029;-0,0323;-0,0366;-0,0259;-0,0463;-0,0494;-0,0383;-0,0596;-0,029;-0,0234;-0,0356;-0,0541;-0,0445;0,0118;-0,0003;0,0005;-0,0018;-0,0009;-0,0037;-0,028;-0,0278;-0,034377229;-0,037235034;-0,072496096;-0,007696327
2006;6;0,0013;0,0017;-0,0022;-0,0085;-0,0038;0,002;0,0109;-0,008;0,0013;0,007;-0,0036;-0,0161;-0,0038;-0,0083;0,0071;0,0025;0,0026;0,001;-0,004;0,0529;0,0499;0,000731944;-0,00174854;0,03963444;0,011624459
2006;7;0,0061;-0,0013;-0,0228;-0,0217;-0,0391;-0,0331;-0,0146;-0,053;0,0061;0,0269;-0,0202;-0,0386;0,0115;0,0075;0,0184;0,0076;0,0199;0,0135;0,0078;0,0349;0,0301;0,014247498;0,005529822;0,063616175;0,020052136
2006;8;0,0236;0,0231;0,02;0,0182;0,026;0,0227;0,0232;0,0219;0,0236;0,017;0,03;0,0187;0,0253;0,0051;0,0274;0,0076;0,032;0,0164;0,0144;0,0372;0,0342;0,028420041;0,023838316;0,016877637;-0,072575187
2006;9;0,0256;0,0227;0,0163;0,0136;0,0234;0,0086;0,0088;0,0089;0,0256;0,0209;0,0284;0,0005;0,0025;-0,0019;0,0158;0,0055;0,0189;0,0081;0,0125;0,019;0,0198;0,007957546;0,010667671;0,082816444;-0,107064355
2006;10;0,0325;0,0353;0,037;0,0355;0,0425;0,052;0,0482;0,0566;0,0325;0,0318;0,0344;0,0453;0,04;0,0084;0,0077;0,0046;0,0134;0,0072;0,0094;0,0611;0,0632;0,042290586;0,036085011;0,020779836;-0,025682641
2006;11;0,0189;0,0223;0,0383;0,035;0,0381;0,031;0,0304;0,0313;0,0189;0,0203;0,0219;0,0186;0,0373;0,0258;0,0191;0,0055;0,0239;0,0111;0,0156;0,0469;0,0446;0,033195979;0,022657538;0,014358141;0,055281295
2006;12;0,0139;0,0113;-0,0026;0,01;-0,007;0,0001;0,0048;-0,0043;0,0139;0,0242;0,0013;0,0126;0,0309;-0,0188;-0,0214;-0,002;-0,0226;-0,0048;0,0093;-0,0181;-0,0122;0,031757031;0,01952492;0,083670355;-0,071178691
2007;1;0,0149;0,0188;0,0364;0,034;0,0386;0,0239;0,0199;0,0273;0,0149;0,0094;0,0269;0,0102;0,0096;-0,0128;-0,0085;0,0019;-0,006;-0,0008;0,006;0,0852;0,0783;0,005351535;0,011225564;0,022638454;-0,022899115
2007;2;-0,0197;-0,0161;0;0,0017;-0,0009;-0,0012;-0,0057;0,0037;-0,0197;-0,0164;-0,02;-0,0066;0,0006;0,0211;0,0293;0,0093;0,0328;0,015;0,0151;-0,0241;-0,0292;-0,004727841;-0,00652699;0,006920058;0,04296995
2007;3;0,0111;0,0111;0,0085;0,0058;0,0112;0,0122;0,0059;0,0181;0,0111;0,0162;0,0056;0,0041;0,028;0,0027;-0,0113;0,0028;-0,0197;0,0002;0,0013;-0,0237;-0,025;0,03253801;0,015928853;0,036106267;0,032343543
2007;4;0,0442;0,0401;0,0368;0,0309;0,0425;0,0267;0,0184;0,0353;0,0442;0,0416;0,0432;0,0193;0,0392;0,0055;0,0086;0,0046;0,0101;0,0051;0,0124;-0,0004;0,0011;0,059795208;0,042055078;-0,053955054;-0,00275059
2007;5;0,0348;0,0369;0,0434;0,035;0,0521;0,0441;0,0367;0,0512;0,0348;0,0367;0,0347;0,0204;0,0309;-0,0239;-0,0193;-0,004;-0,0179;-0,0078;0,0061;-0,0011;0,001;0,010903935;0,024723993;0,000697642;-0,015533694
2007;6;-0,0168;-0,0167;-0,0197;-0,0306;-0,0084;-0,016;-0,0251;-0,0072;-0,0168;-0,0212;-0,012;-0,0059;0,0061;-0,0064;-0,0088;0,0037;-0,0119;-0,0039;-0,0227;-0,0926;-0,0904;-0,002298562;-0,008974742;-0,096521194;0,032212041
2007;7;-0,0308;-0,0341;-0,0411;-0,0627;-0,0201;-0,0576;-0,0721;-0,0438;-0,0308;-0,0449;-0,0159;-0,056;-0,0106;0,0312;0,0239;0,0106;0,0061;0,0084;-0,033;-0,0777;-0,0879;-0,022048159;-0,022809481;-0,073729696;0,055459691
2007;8;0,015;0,0145;0,0043;0;0,009;0,0134;0,0145;0,0126;0,015;0,0131;0,0168;0,0031;-0,0072;0,0023;0,0197;0,0115;0,0095;0,0134;0,0184;0,0649;0,055;-0,013771055;-0,002698921;0,039611796;-0,041868278
2007;9;0,0372;0,0359;0,0289;0,0195;0,0374;0,0215;0,0089;0,0328;0,0372;0,0331;0,0428;0,0285;0,0638;0,0335;0,0021;0,0074;0,0071;0,0072;0,028;0,0425;0,0424;0,049999509;0,046101237;-0,046235827;0,102258218
2007;10;0,0158;0,0185;0,017;0,0035;0,0298;0,0262;0,0135;0,038;0,0158;0,0022;0,0321;0,0151;0,059;0,0144;0,014;0,0045;0,0173;0,0093;0,0046;0,0122;0,0082;0,045500806;0,029857809;-0,02642302;0,096069341
